time,android.sensor.accelerometer#mean,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#std,sound#mean,sound#std,speed#mean,speed#std,target
74,9.83934685,0.71568251,0.924164684,0.002863732,0.542995227,0.57581571,0.23390934,0.254598597,0.576401243,0.038687254,57.75799576,0.817743044,0.540473559,0.004800175,81.95416761,0.657405765,0,0,Train
211,9.748225209,0.600043924,0,0,0,0,0,0,0,0,0,0,0,0,78.57148763,3.410123756,3.5098908,0.244947517,Car
361,9.962932476,0.030174406,0.94600418,0.002393775,0.018872522,0.019927868,0.044531696,0.016873996,0.066484165,0.028369553,176.115784,0.16931316,0.999954133,3.80E-05,88.24796717,0.299859059,0,0,Still
288,9.813098401,0.013283078,0.086279281,0.000147397,0.00161625,0.000853679,0.016079751,0.00095696,0.01925848,0.00931131,353.0894085,0.385546787,0.060783932,0.003343339,0,0,0,0,Still
82,9.899225785,0.016322047,0,0,0,0,0,0,0.059279641,0.014383652,178.6559719,0.125429476,0,0,60.60389571,6.141990118,0,0,Walking
6,9.579022472,0.247966488,0.721362123,0.001360359,0.015195268,0.010811797,0.03342927,0.008717605,0.199638396,0.12549661,144.1091502,0.002262695,0.942744593,0.01173514,89.63887999,1.749127283,0,0,Train
18,9.814452935,0.019185798,0.138162747,0.000390301,0.002040666,0.000516014,0.017042883,0.001232355,0.023906027,0.001841488,311.171357,0.083945218,0.399704613,0.004281445,0,0,5.870537,0,Train
92,9.625585654,0.023435047,0.885104044,0.000808574,0.013687294,0.006196582,0.040245049,0.006666878,0.040760688,0.014215549,240.5801779,2.962604391,0.797519494,0.000172602,86.67861349,0.053983701,0,0,Bus
17,9.520553521,0.371230594,0.971988279,0.002913977,0.033854085,0.017978594,0.035826861,0.006662925,0.351500084,0.246713107,201.9445648,1.346562417,0.983861562,0.001749911,89.82106751,0.002989366,0,0,Train
68,13.15431285,7.456077922,0.840051851,0.115698863,2.338311928,1.059926578,2.337404141,1.060271621,9.117964983,6.921719542,322.6717048,30.47094103,0.759164875,0.10852615,0,0,1.737834367,0.050725489,Walking
35,9.811964421,0.662331975,0.255991623,0.006276931,0.056446475,0.027855506,0.073586845,0.03129162,0.881231646,0.548208849,129.854771,1.344078127,0.918327253,0.006510258,83.71626327,1.612947479,11.438166,0,Car
89,8.491399618,1.260108356,0.993458972,0.005858072,0.421441488,0.157333094,0.450599657,0.229266491,2.407686698,1.153298824,172.437339,0.459712581,0.985184505,0.014213108,89.77016826,0.100732844,1,0,Walking
72,9.787844097,0.651287655,0.961544282,0.001502061,0.181571996,0.200034078,0.251444034,0.072265332,0.546230314,0.440850598,293.3608269,0.251267692,0.446089915,0.051011361,89.66061402,1.87344801,0,0,Car
12,10.53991095,4.524395918,0,0,0,0,0,0,13.59964263,2.765723481,240.9598471,53.93865625,0,0,59.64058705,2.686297937,0,0,Walking
370,9.833241643,0.006611831,0.917834469,3.16E-06,0.004325428,0.002006852,0.048523188,0.000740412,0.015772249,0.012673523,348.9613095,1.86E-05,0.096541088,1.46E-05,30.47664195,0.918401699,0.000179569,2.57E-05,Still
24,9.55755943,0.825048728,0.735800633,0.012593303,0.159042658,0.108171111,0.225769712,0.169611491,0.712199647,0.408597929,213.0583289,68.52823536,0.994193446,0.002586487,89.71329305,0.014563849,0,0,Bus
3,9.740356784,0.213484275,0.324011915,0.08183062,0.033775588,0.028273848,0.042904106,0.026035852,0.363523137,0.055755906,346.7779038,0,0.265545015,0.000588862,78.18362952,0,0,0,Train
241,9.881688312,0.792739954,0.995252938,0.000106669,0.017527863,0.00871536,0.044741066,0.015364308,0.479230034,0.001615968,38.17414015,0.359334512,0.334317874,0.002239961,0,0,33.875,0.176776695,Car
267,10.00257613,0.639237161,0.514506933,0.042123418,0.479604376,0.511983727,0.14077495,0.003317243,0.059651404,0.028498355,85.3265032,5.658586023,0.691177724,0.000698676,82.87465646,6.308256698,0,0,Still
24,9.813613885,0.112576274,0.448834008,0.026405817,0.005598672,0.002566985,0.257139495,0.97519243,0.050066594,0.016062901,56.08737819,0.222392492,0.463635554,0.049962329,65.21573337,3.662806239,0,0,Train
29,9.851151931,0.009455816,0,0,0,0,0,0,0.189709485,0.014335904,337.0165899,0.430638517,0,0,47.25121964,4.684909872,0,0,Still
12,9.883038058,0.322699716,0.682184202,0.004417408,0.060458991,0.04499487,0.060898098,0.044498469,0.378470698,0.192167745,250.8244561,4.773275765,0.935458941,0.008563426,0,0,8.112392,0.137692782,Bus
30,9.798108015,0.221446378,0.848835303,0.000563592,0.012378759,0.003559307,0.018682186,0.005796588,0.375904175,0.144591528,87.28310046,0.508578426,0.683275138,0.002880517,0,0,16.56979,0,Car
18,10.57287849,1.122465339,0,0,0.586281792,0.607296955,0,0,1.226651091,1.539561061,276.0285471,21.54554795,0.80501821,0.006181001,72.28106212,0,0,0,Walking
102,9.954064775,0.170964156,0.998508091,2.07E-05,0.015350018,0.007280696,0.045393125,0.009537838,0.144359328,0.049715729,348.4787444,0.495285068,0.978050138,0.001118937,85.80024679,0.002202349,0,0,Train
80,9.66831914,0.718773948,0.609974775,0.004072135,0.045609957,0.010267033,0.048458029,0.024754808,0.959169526,0.087394211,137.5157436,1.693662031,0.921316622,0.005946951,82.70781895,2.554476042,18.639862,0,Car
45,9.633649695,1.455762119,0.566554894,0.009983874,0.156513967,0.043877696,0.255322929,0.297969278,1.475524619,2.540645761,340.1709539,1.719787217,0.558605718,0.004228036,78.21888812,3.126384679,13.07073,0.204413964,Car
99,9.78885468,0.018851954,0.384742337,0.000181653,0.004405012,0,0.052533681,0.005994824,0.032552266,0.006116912,293.1466682,0.007941197,0.651236862,0.00022165,56.29826363,1.487858667,0,0,Still
287,9.82494213,0.262613695,0.505803709,0.002450706,0.003863451,0.02510703,0.175196487,0.152296605,0.078819473,0.162988196,90.11063196,1.347361336,0.697970323,0.000139569,80.93068366,0.432699858,0,0,Still
127,10.07865043,0.262875591,0.986931192,0.000185776,0.033079258,0.020150905,0.041693747,0.014246704,0.16980199,0.124582499,202.4515552,0.194302742,0.993455302,0.00030028,89.73540826,0.000998367,0,0,Train
214,10.17872453,0.007599348,0.994821472,1.28E-05,0.006307891,0.002271142,0.039051672,0.002555947,0.021253726,0.005406176,200.0957331,0.011818159,0.994004174,1.39E-05,89.76198534,1.607510542,0,0,Train
152,9.837244168,0.010595348,0.41040913,4.34E-06,0,0.001067832,0.048620476,0.000700383,0.02193194,0.011688057,181.387935,0.00482706,0.999926498,4.90E-08,75.8113325,3.561159074,0.001299462,0.003756858,Still
45,9.810789484,0.01585049,0.047008683,0.000212592,0.001662762,0.000773654,0.016477698,0.000892013,0.019568335,0.009871752,354.8524885,0.309092832,0.045527667,0.002653375,0,0,0,0,Still
40,9.795319192,0.53457736,0.977066011,0.025589913,0.471177168,0.617609787,0.08925654,0.010041611,1.263641466,1.108099021,338.4059536,0.389322151,0.413492854,0.177682629,89.78594798,0.019147179,10.25,0,Bus
15,10.01621422,0.505767846,0.999974345,1.91E-05,0.025932503,0.016794771,0.031054872,0.013986484,0.770877931,0.23548925,196.1938733,5.599583371,0.999786063,3.06E-06,84.13023081,4.299588061,33.69196,0.459812448,Train
81,11.4855009,3.703861438,0,0,2.91394883,4.654510691,0,0,5.372030035,2.219101575,333.733541,15.17104783,0.890790819,0.08053253,0,0,0,0,Walking
71,9.465413504,3.242872394,0.70826999,0.035633567,1.041937666,0.48767693,1.009356946,0.498638804,5.460261896,1.85864225,215.6866054,4.932441055,0.998278196,0.001852842,89.73908867,0.02359024,1,0,Walking
150,13.18977676,6.445302301,0.914707372,0.018028677,1.674249127,1.113562837,1.577243337,0.982933031,4.763260234,2.228516212,307.7816502,3.267014879,0.766389223,0.055343037,89.72293994,0.052428386,1.125,0.176776695,Walking
93,9.620544917,0.024709494,0.88272339,0.001087161,0.012517316,0.006083996,0.039246653,0.009773447,0.060041923,0.029145862,241.6101999,0.085060432,0.79814717,0.000164893,86.67861349,0.053983701,0,0,Bus
34,9.974012958,0.510272711,0.973061501,0.003701079,0.475215842,0.366670769,0.667117769,0.501727923,0.322384222,0.156883498,296.4739402,11.34061699,0.764815812,0.01596955,80.88216775,0,0,0,Walking
517,10.16307047,0.257015381,0.989815383,7.16E-05,0.030171367,0.01583867,0.046693647,0.018366021,0.370243003,0.188775724,327.4198913,0.04330983,0.991076934,0.000131657,89.76226764,1.676496276,0,0,Train
104,12.80368928,2.577437562,0.845219415,0.00926542,1.437645647,0.996662702,0.953046141,0.594710675,4.708988848,2.93325116,315.5106081,136.2413894,0.984064291,0.013148754,89.74305043,0.02707035,1.5,0,Walking
79,9.819267001,0.24648559,0.764813176,0.005199371,0.040186017,0.01971852,0.059971528,0.018608237,0.26656713,0.115333757,39.53361574,1.864848148,0.367452058,0.006559172,89.74389915,0.006389235,9,0,Car
463,9.936131069,0.010573187,0.958822793,0.000291808,0.016275397,0.013473071,0.04210336,0.010683273,0.062936823,0.043540079,177.1742991,0.219716444,0.999791381,6.74E-05,89.78651102,0.03843474,0,0,Still
125,9.769126963,0.019418555,0.538575899,0.000154777,0.021810048,0.00314552,0.045697066,0.001189475,0.030412105,0.063091452,294.1300576,0.273831038,0.666280167,0.000117918,69.84026574,1.25992727,8.191404,0.115852729,Bus
115,9.667580712,0.126325263,0.95405178,0.002844343,0.284101295,0.259631245,0.20250407,0.140261792,0.603744682,0.151255413,337.2528252,29.57337045,0.936720182,0.012006232,89.66175642,0.186592981,0,0,Bus
192,10.08067737,0.114393223,0.98322592,0.001735499,0.062963965,0.116431562,0.141266305,0.170241938,0.165334935,0.28056012,238.7498645,1.752339005,0.98767237,0.000900416,73.18310562,1.805337429,0,0,Still
288,9.933300814,0.759568193,0.520674173,0.038334073,0.299459384,0.37358594,0.073829762,0.050184931,1.145121179,1.277140292,98.82693615,4.896158126,0.726416764,0.008546205,80.93068366,0.432699858,0,0,Still
101,10.00135131,0.154515504,0.969844051,0.001421833,0.131476445,0.12001172,0.170251462,0.179528995,0.197636645,0.092862914,178.1048565,1.866331209,0.999527561,0.000399878,85.28501964,1.653037234,0,0,Still
535,10.0758436,0.253368759,0.388508643,0.021145062,0.017336603,0.00674801,0.043736597,0.010997296,0.52905119,0.343917405,60.67673176,5.806364135,0.537411417,0.032725633,88.23306742,1.548786831,8.25,0,Car
79,11.45881578,3.207971622,0,0,1.932890262,0.829407952,0,0,3.63868127,2.219101575,328.8459471,8.575478887,0.328408499,0.058862954,0,0,0,0,Walking
490,9.104411404,0.101177638,0.695453808,0.002765709,0.158891175,0.228163314,0.08939366,0.080028211,2.483383146,0.205147825,116.9749045,1.763734608,0.850938976,0.013967556,32.25567713,0,0,0,Walking
366,9.989204413,1.026387628,0.700530161,0.141660477,0.333301866,0.267543308,0.579405288,0.183973534,0.703620713,0.522512135,134.4700585,8.171506334,0.883287267,0.060578002,67.69065231,5.395697853,0,0,Still
523,10.06722976,0.255571317,0.991541023,0.000209663,0.030424385,0.016320242,0.044900113,0.019284492,0.273303979,0.158224393,326.3989004,0.521919005,0.991662667,0.000214994,89.73767331,1.676496276,0,0,Train
156,9.666963799,3.000366251,0.881657894,0.039913881,1.251410517,0.773673238,1.521230081,0.801988935,3.844258582,2.399565793,297.7610574,8.776042203,0.799807096,0.043632091,89.70136149,0.031243059,0.25,0,Walking
6,10.07585401,1.304337444,0.747758107,0.229678072,1.087290307,1.386383808,0.939325519,1.318321456,0.76105127,0.434444048,224.1329653,125.8736698,0.413334188,0.267957432,81.6585783,9.264598552,0,0,Walking
428,9.913948345,0.786127111,0.899267959,0.004112224,0.034861501,0.014545842,0.066390111,0.020635282,1.036902357,0.704685463,347.2335722,2.487390268,0.312450267,0.006024193,89.77947049,0.016356472,26,0,Car
29,9.867954819,0.319075615,0.025498216,0.001265438,0.028046983,0.01328939,0.025423006,0.015262857,0.467827123,0.246426814,239.9302412,1.486942281,0.873075059,0.010148583,90.30873362,0.323507997,37.400146,0,Train
354,10.47040332,0.598955883,0,0,0,0,0,0,0,0,0,0,0,0,75.75204292,1.006611253,0,0,Car
562,10.08792933,0.254291482,0.377339573,0.013261318,0.010853706,0.00806735,0.043967906,0.011575258,0.53414989,0.641084284,48.24703301,6.06637968,0.400688305,0.074071194,89.76378507,0.078233577,9.5,0,Car
124,9.730594558,0.060766297,0.580923076,0.001109513,0.01899617,0.014168046,0.05349744,0.009075293,0.058451604,0.039378671,110.9209769,0.11104985,0.808120311,0.000273261,74.44478561,0.434188614,0.10462271,0,Still
19,10.17175879,0.047277019,0.990282859,0.000426531,0.014644238,0.006772836,0.041570654,0.013188667,0.065271616,0.03529083,199.2748341,0.022158607,0.995071444,0.000185053,86.70072881,0,0,0,Train
8,9.970478978,0.206373519,0.999088138,0.000973077,0.058094957,0.029752342,0.070566263,0.047443806,0.485531464,0.119735448,105.8062786,3.920737722,0.77731489,0.005254531,0,0,8.045026,0,Car
10,12.1199625,4.448321646,0.885125338,0.026236084,1.296581992,0.715765403,1.107148093,0.539736865,4.845415736,2.424827171,351.5900765,11.11313897,0.879215032,0.032248135,89.7464448,0,0,0,Walking
41,9.756694083,0.272916001,0.663423366,0.001110934,0.045418151,0.010577393,0.133353433,0.046289396,0.194034688,0.059530216,112.1498492,0.141543778,0.828503731,0.001040932,75.8604332,2.644416955,0,0,Train
8,10.01965221,0.514619813,0.735443718,0.008297696,0.171825379,0.092195988,0.172304965,0.093740755,0.646825272,0.353435266,134.3531514,6.573589344,0.890121099,0.01924098,0,0,0,0,Bus
60,9.870538658,0.492570431,0.769829391,0.016142435,1.767608434,0.151267213,0.524701285,0.800945812,0.218490052,0.096373494,118.5299237,0.239979031,0.848566338,0.008141205,73.70946039,0.34295807,0,0,Train
165,10.16626823,0.01540558,0.995234091,1.94E-05,0.006598911,0.002794998,0.039636114,0.003691276,0.018949276,0.006821009,204.1741873,0.015042083,0.992792671,3.00E-05,83.91688649,1.003641072,0,0,Train
178,9.952277695,0.682362342,0.724909561,0.006270894,0.138008776,0.097896306,0.047415764,0.034266884,1.155386684,0.116663206,145.7796818,9.936669447,0.942394726,0.031496413,84.22668327,1.995559558,11.464506,2.507836224,Car
42,9.648563133,0.122246316,0.928674812,0.011979855,0.181778117,0.261502739,0.134704296,0.236379827,0.523206873,0.492072366,150.4282828,80.33219469,0.709705718,0.004749549,89.73880561,0.034498713,0,0,Bus
6,9.822879754,0.019772752,0.575422631,0.000163954,0.001588336,0.000443763,0.016023923,0.001140808,0.020919443,0.018995553,125.3063168,1.36845176,0.890348599,0.004095565,0,0,0,0,Still
70,10.31979107,0.470767157,0.999226391,3.38E-05,0.048162541,0.027590025,0.075052634,0.033592082,0.462560177,0.228007363,202.5522766,0.014391784,0.994188661,0.000225677,89.75916185,0.013168384,0,0,Train
10,9.661700196,3.14143227,0.517453484,0.078463075,0.221040316,0.124868696,0.310404517,0.1741836,2.498627707,0.794584345,64.42609348,7.996972962,0.526659392,0.0493382,0,0,13.9655285,0,Car
154,9.356390204,0.290532429,0.756778329,0.001890888,0.053128361,0.03078413,0.060017278,0.030034136,0.536135921,0.150549645,147.7481373,0.118581735,0.960809138,0.000579318,89.76170303,0.037445572,0,0,Train
14,9.559835082,1.474619314,0.733493754,0.004546274,0.11644388,0.084319543,0.190251994,0.100711712,0.970051866,0.493318127,317.7831486,1.125348437,0.587096646,0.005420866,78.95063491,3.181720808,14.496068,0,Car
74,10.35324352,1.635985841,0.963677045,0.001630674,0.175302166,0.12881179,0.243192105,0.232851177,1.393681066,0.453701171,170.6966937,0.104967072,0.983964629,0.001141556,87.29702104,1.023190914,0,0,Bus
57,10.0518042,2.169546857,0.930219719,0.027481477,1.344221124,0.766007693,1.466577,0.905780244,4.3499936,1.710003594,183.5957226,21.71814441,0.979894542,0.014104398,89.72520824,0.006399846,0.75,0,Walking
156,9.661307719,0.132058657,0.868673881,0.001687146,0.01272158,0.005613803,0.034631393,0.006458535,0.207335774,0.104223777,224.9224216,0.106516922,0.925156563,0.000407447,89.70022429,0.999197983,0,0,Train
92,9.823691557,0.494794529,0.656471301,0.001540179,0.044873685,0.00621936,0.050467613,0.01935701,0.603630384,0.711354564,289.2868898,0.161450056,0.693673025,0.000227614,81.65355361,3.166854098,5.7907405,0,Bus
7,9.07145597,3.162583858,0.892073582,0.006684614,1.556939343,1.044062769,1.766987864,0.707771889,4.28133965,0.905673323,206.8640696,13.2112461,0.950159505,0.010605737,89.77327011,0,0,0,Walking
371,9.681346895,0.72000433,0.825888566,0.002044488,0.026342997,0.010766401,0.027138418,0.014654163,0.673267361,0.506553332,40.07492979,1.86769241,0.351367202,0.005666363,0,0,30.75,0.176776695,Car
129,9.819992957,0.673967471,0.541353644,0.000154777,0.551558911,0.731651936,0.595515612,0.976401613,1.012836239,0.035534629,318.9137873,0.273831038,0.65607005,0.000100048,71.13328524,1.25992727,8.191404,0.115852729,Bus
88,9.879055934,0.93783024,0.922616371,0.001470011,0.231589047,0.11005505,0.199479241,0.124826505,2.889894059,2.145775595,171.6970695,0.117834728,0.995386807,0.000303089,89.74191868,0.010190299,11,0,Bus
32,9.835607107,0.016222886,0.419495114,0.000131661,0.001723291,0.000785956,0.014659934,0.00094922,0.034217589,0.014153044,128.2019039,0.253841195,0.899859613,0.000981543,0,0,0,0,Still
18,9.76987345,0.823625115,0,0,0,0,0,0,0,0,0,0,0,0,62.14419939,5.538315741,0,0,Bus
78,9.812564169,3.120978832,0.861351878,0.035441122,1.680287154,1.036957849,1.105060154,0.795482969,6.314125705,2.898717376,310.4322247,20.35516063,0.791732137,0.036667341,89.73427552,0.102976229,1.5,0,Walking
4,9.748649648,0.372856506,0.99630607,3.55E-05,0.020368842,0.009593311,0.0211523,0.005513692,0.245590638,0.092790026,64.03658752,49.38053212,0.501034962,0.009799858,0,0,29.928888,0,Train
114,10.26026118,0.044206728,0.991837004,0.000179279,0.019097142,0.017717465,0.039913562,0.012816358,0.045422193,0.017704143,231.605223,0.482890236,0.995947986,0.000881316,89.75859704,0.008189536,0,0,Train
32,10.55645036,1.275600181,0.944904847,0.006792727,0.386893894,0.273339215,0.281182148,0.240492722,0.455226864,2.260845174,324.8188133,0.06663373,0.977802651,0.001164397,89.77665269,0.016555672,0,0,Bus
58,9.628041667,0.562137978,0.99990708,4.51E-05,0.032261133,0.017986886,0.04441014,0.03648974,0.501767575,0.084732137,146.754978,1.561607088,0.949976956,0.001735871,84.16882713,3.940755609,15.332282,0,Car
32,9.624804084,1.411702877,0.639986151,0.001308267,0.069273656,0.026184395,0.087795225,0.071116396,0.442532401,0.233113594,124.7948167,0.421340363,0.878780601,0.01101037,82.67949295,0.792578401,4.2661266,0.145087705,Car
127,9.774355277,0.291557807,0.37004587,0.114447104,0.098793345,0.034294868,0.13803455,0.079489859,0.316088716,1.203514274,102.5185508,3.407015955,0.727341221,0.020154716,73.03137478,2.57364775,7.0784235,0.040428123,Car
38,9.792084913,0.186746157,0.942699633,0.0008729,0.018929335,0.009254631,0.023893507,0.009356883,0.23159109,0.09286895,233.2666236,0.989854124,0.926092448,0.001744704,0,0,0,0,Bus
121,10.2700598,2.598499974,0.901715236,0.01190657,0.698783315,0.703765013,0.793001248,0.380676117,2.334762524,0.847893052,108.3176435,10.33103847,0.800664653,0.042473622,85.94659335,5.188838231,1.25,0,Walking
452,10.18565656,0.347928277,0.943878145,0.00170145,0.020648434,0.010120295,0.06371176,0.015056471,0.144081983,0.022180914,353.1827608,8.512035092,0.353645544,0.013225697,89.76621885,0.000993908,26,0,Car
64,9.750297939,0.006752154,0.962725301,2.01E-05,0.006423989,0.002773761,0.039826867,0.00615841,0.017339642,0.00454096,363.3848683,0.008661565,0.859731078,0.000185374,81.74568783,0,0,0,Still
130,9.603977001,0.777298991,0.75444571,0.003580197,0.092076171,0.072911523,0.087403263,0.060728462,1.229385354,1.017585872,89.89827553,1.280599424,0.615844046,0.010304508,89.78059736,0.00339147,30.5,0,Car
54,9.824099501,0.477855248,0,0,0,0,0,0,0,0,0,0,0,0,63.11691361,2.117321891,0.875,0.883883476,Bus
64,12.65060364,2.929360973,0.824463223,0.180833241,1.551914133,1.56541483,1.227235189,0.908086642,4.812715679,1.504206439,192.1779229,6.772330781,0.983469298,0.003743267,75.72650869,0,1.66,0,Walking
76,10.55211743,0.633242079,0,0,0.108591267,0.034948528,0,0,0.442758788,0.210991752,123.3389061,4.609107055,0.85746877,0.003473725,74.83091034,0.417732228,0,0,Train
34,9.583766438,0.102456789,0.967135345,0.000407462,0.025460664,0.021179564,0.035082674,0.017170937,0.145991508,0.24797624,128.5531471,0.791380782,0.782405489,0.001017585,89.78200574,0.010171437,4.75,0,Bus
23,9.97080883,0.827024177,0.752762499,0.003287559,0.416034293,0.311093862,0.417622286,0.220131193,0.832559602,0.319800042,227.2309583,29.839622,0.760348581,0.001929354,70.20821896,0,1.14,0,Walking
123,9.765275544,0.02391456,0.535122699,0.000154777,0.006937386,0.006925703,0.03717756,0.001614408,0.097294318,0.063091452,292.6813358,0.161450056,0.656889339,0.000480099,70.36764631,3.65164699,8.191404,0.115852729,Bus
32,9.403599516,3.177956347,0.973428637,0.006974014,0.59775222,0.285441258,0.681913075,0.316811212,4.164996066,0.163826644,184.3750712,16.30540017,0.986621622,0.00578827,81.25163968,0,1.66,0,Walking
61,9.724693011,0.268234586,0.323293305,0.000550604,0.009006239,0.007055308,0.019489755,0.00636796,0.317745516,0.161362459,62.59740848,0.076896322,0.51914504,0.000558491,0,0,43.9120358,0.148920121,Train
146,9.885944927,0.941486984,0.451216208,0.029775318,0.45656435,0.107416024,0.317858947,0.711799735,2.629670853,1.870925995,81.99254071,0.273831038,0.626557746,0.05917091,81.98117578,1.25992727,6.4543357,0.115852729,Bus
231,9.652010498,0.3604965,0,0,0,0,0,0,0,0,0,0,0,0,76.93539907,0.289731158,3.5098908,0.244947517,Car
63,9.787064512,0.172022331,0.594827026,0.002499871,0.01561764,0.008168631,0.02172626,0.0077427,0.192327743,0.103444119,126.8682049,3.040784573,0.878317169,0.017384649,0,0,0,0,Bus
28,9.707245675,0.497155123,0,0,0,0,0,0,0,0,0,0,0,0,74.0744232,5.538315741,1.75,0,Bus
59,9.790647857,0.419181199,0,0,0,0,0,0,0,0,0,0,0,0,68.79780916,2.840844393,0.875,0.883883476,Bus
30,13.78776133,8.345666634,0.881144916,0.11666331,2.555970684,1.1404226,2.553170099,1.139739206,9.810209472,7.245396422,306.4060008,31.48125717,0.794234685,0.100701443,0,0,1.26156812,0.20479946,Walking
50,9.315967641,0.271578715,0.998683986,6.35E-05,0.034140446,0.039849586,0.017559191,0.007223336,0.768846762,0.47545905,217.5242394,0.351006735,0.953109222,0.001789475,71.66170733,0.149747512,7.780161,0,Bus
461,9.998433079,0.006226228,0.96067783,6.11E-05,0.006660547,0.002985838,0.038134304,0.003207069,0.016950331,0.011493295,200.8410118,0.029325485,0.969980085,9.75E-05,88.38424045,20.27548892,0,0,Still
67,9.85690916,0.304714922,0.916111667,0.00219041,0.119927626,0.062603068,0.085131178,0.047927445,0.134139199,0.176631496,344.5352057,0.518322742,0.364117858,0.01309654,89.74997857,0.004597568,1.75,0,Bus
520,9.864606107,0.435797634,0.383317269,0.002331326,0.036077391,0.017677226,0.052105638,0.025920366,1.284541435,0.254723258,48.82314562,3.903813569,0.428291889,0.032852081,89.77580717,1.548786831,4.75,0,Car
61,9.875555877,0.32832382,0.731862872,0.00262239,0.021573533,0.012324806,0.030217573,0.011313393,0.324457671,0.247368559,82.61245811,0.530098064,0.651873181,0.005198667,0,0,8.958856,0,Car
17,11.4828439,4.886614678,0.996203069,0.003546852,1.382592911,0.51765255,1.158946811,0.774296197,6.375977306,4.082054381,112.3662069,18.58108054,0.690963505,0.011166303,75.40672882,0,1.2924782,0,Walking
13,12.29734419,7.679453923,0.844555713,0.128225293,2.237777955,0.822052135,2.237073466,0.821748782,8.31245615,6.175093757,227.560019,47.41486855,0.960331542,0.048538305,0,0,0,0,Walking
10,9.786174073,0.154738002,0.369698512,0.008854546,0.020648292,0.01213423,0.022908568,0.011811826,0.168723893,0.098452267,355.1519175,2.667687487,0.188471278,0.007836482,0,0,0,0,Bus
157,9.738539652,0.755623182,0.990486074,0.001357488,0.045517097,0.02225449,0.045410292,0.026721285,0.948784086,0.168667508,72.75130146,1.787579511,0.58282215,0.012710767,0,0,17.866657,0.836035682,Car
506,9.919662034,0.204363999,0.513633433,0.014831523,0.062927124,0.008191292,0.051248551,0.004364713,0.33832891,0.033098369,279.2946361,160.0606707,0.334996724,0.016140049,89.82639327,1.548786831,4.75,0,Car
661,10.53293648,1.198670731,0,0,0,0,0,0,0,0,0,0,0,0,79.84930296,2.872398015,0,0,Car
87,9.97114885,0.012870056,0.998079483,1.89E-05,0.008173384,0.002895094,0.04016729,0.004488515,0.028294911,0.016130136,319.6805354,0.035840716,0.965846895,4.73E-05,85.74841992,0.002202349,0,0,Train
142,10.0074246,0.666754552,0.999996411,0.000159893,0.025688332,0.010998823,0.034143005,0.008489801,0.401621649,0.146669388,332.2198272,1.129213732,0.999831051,2.38E-05,88.3431206,1.319971575,14.82219,0.628594594,Car
83,9.956849194,1.38478505,0.907311313,0.124613222,0.243857243,0.143043416,0.211817656,0.082269451,0.706702177,0.002362336,203.6654148,10.86324968,0.96966831,0.001095809,80.38481901,1.344163799,1.531699,0.628594594,Car
37,10.41701865,1.750425266,0.927023547,0.08208791,1.149973302,1.475926843,1.055532012,0.007354187,0.097885757,0.028393566,158.4511629,5.451757227,0.983429312,0.000306587,87.48616663,6.953451009,0,0,Train
39,10.08345746,0.353310375,0.764375796,0.030990591,0.022149106,0.008032667,0.042962329,0.04248246,0.339049096,0.289934072,197.4359471,2.77044466,0.997926969,0.000594405,77.5722738,4.56157717,8.837346,0,Car
262,9.842945421,0.152219935,0.555072457,0.000479662,0.066564142,0.046820866,0.097015374,0.08938902,0.209206249,0.164452313,81.36066927,4.943301281,0.641448617,0.000103644,78.01171173,0.231407292,0,0,Train
17,9.462171926,0.034527071,0.648064932,0.002711253,0.078342413,0.057568717,0.077750089,0.091986274,0.167698174,0.068106965,313.7724037,0.096753998,0.423803593,0.002088716,56.0280742,0,0,0,Still
82,9.822743043,0.191378906,0.477087132,0.004536569,0.055788554,0.097551111,0.026893322,0.017079548,0.172236984,0.047540026,362.2642996,1.282787262,0.465940135,0.012751815,80.21837007,2.827694492,2.7154555,0.600781963,Car
20,9.809989108,0.021756141,0.988295031,6.09E-05,0.001925679,0.000722422,0.016697544,0.000909506,0.038754534,0.014396385,102.0778096,1.181554128,0.78287899,0.000659091,0,0,0,0,Still
54,9.645615248,0.61691767,0.857779195,0.009133217,0.071290406,0.062612881,0.097260562,0.049819853,0.434147775,0.152829233,80.43636669,0.877026645,0.618726698,0.008543615,89.76000899,0.025711921,20,0,Car
95,9.983957526,0.089463365,0.998918075,3.74E-05,0.011621301,0.00577612,0.03349474,0.010129967,0.126422672,0.041671933,321.1413317,0.145303641,0.964634841,0.000193024,87.1381007,0.002202349,0,0,Train
53,9.74523706,0.124810125,0.450101274,0.002930571,0.017529075,0.002528868,0.048376989,0.044103263,0.208676878,0.559628234,52.09659206,0.033392774,0.415032783,0.001016115,74.60272008,0.417260371,0,0,Train
55,9.871400187,0.115944349,0.463487409,0.000120315,0.018796777,0.009929982,0.024466837,0.008132357,0.117770931,0.027257298,325.4244434,1.847333236,0.278428359,0.006939487,83.24710547,0.805546664,13.1947155,0,Train
