time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target
65,9.996776768,9.966471925,10.01923427,0.016370287,0.963484518,0.963368413,0.963588685,6.57E-05,0.006490133,0.001974525,0.01236268,0.003208111,0.041360114,0.037476624,0.045819567,0.002974489,0.025645678,0.01126763,0.053003688,0.018184909,200.2779897,200.2542002,200.3211298,0.01853772,0.971540774,0.971518075,0.971590557,3.36E-05,77.18383479,59.43479182,89.63315145,15.78133567,0,0,0,0,Still
61,10.21485317,9.171061189,14.69934667,0.778159339,0,0,0,0,0,0,0,0,0,0,0,0,1.572722584,1.572722584,1.572722584,0.431972608,128.3421578,128.3421578,128.3421578,12.81473321,0,0,0,0,59.34159468,59.34159468,59.34159468,4.548825439,0,0,0,0,Walking
67,9.78115992,9.568275273,10.02257231,0.076273728,0.711686704,0.711686704,0.711686704,0.005242429,0.018325957,0.018325957,0.018325957,0.006360049,0.047343168,0.035006364,0.054896365,0.007601166,0.146358258,0.146358258,0.146358258,0.018939566,291.1349269,290.9848685,291.2849852,0.212214568,0.678471201,0.678471201,0.678471201,0.001179039,77.86413506,77.86413506,77.86413506,0.352419925,9.091069,9.091069,9.091069,0,Bus
63,10.2341863,5.58625465,14.91102609,2.793413514,0.971542008,0.95566546,0.98325504,0.011468195,1.372881216,0.259873281,2.711574501,0.648614268,1.751109414,0.420666926,2.821888693,1.004457453,5.548917717,2.409301396,10.46224227,3.128135045,163.4400135,148.4829721,181.4432793,14.03891581,0.991005509,0.979243478,0.999382069,0.007957122,89.73767331,89.73767331,89.73767331,0.02707035,1.5,1.5,1.5,0,Walking
97,9.820876405,9.798163175,9.837240463,0.010958964,0.980726701,0.98070488,0.980758251,2.17E-05,0.006170353,0.001300672,0.015511165,0.00338388,0.037610993,0.03206955,0.047362569,0.004297976,0.019826938,0.014655113,0.023506005,0.003246977,345.1841463,345.1754647,345.192313,0.008435948,0.890949092,0.890831908,0.891118585,9.07E-05,88.6166527,88.6166527,88.6166527,0,0,0,0,0,Still
87,9.714858864,7.223207888,12.76408776,0.924960975,0.652832066,0.643979199,0.661684934,0.012519846,0.068034493,0.054569111,0.076823442,0.011841266,0.048031728,0.045071759,0.050991698,0.00418603,0.880492241,0.880492241,0.880492241,0.000523656,289.5839608,289.5839608,289.5839608,0.161450056,0.667553315,0.667553315,0.667553315,0.015174508,82.81640911,79.25212146,85.30626405,3.166854098,5.7907405,5.7907405,5.7907405,0,Bus
24,13.34885871,1.967070294,61.19536071,8.732748846,0.88750064,0.4523983,0.999961875,0.112782398,2.429881497,0.566160746,6.01355045,1.012438621,2.430577759,0.579727083,6.018140663,1.014472313,9.683454299,0.923025699,59.84510729,7.897142354,289.6197114,244.568107,398.8822143,27.87348163,0.84524066,0.519750666,0.989313054,0.102491169,0,0,0,0,1.1275451,1.1114854,1.1436048,0.022711846,Walking
115,9.434296915,7.601884306,10.75269111,0.522481435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.02118524,50.02118524,50.02118524,4.829448176,0,0,0,0,Still
96,9.794150416,6.711626607,11.72070094,0.750622642,0.905639362,0.891182481,0.932505412,0.011886579,0.343281684,0.080021017,1.071001347,0.485395275,0.177091927,0.177091927,0.177091927,0.03571807,0.806668809,0.559554912,1.053782706,0.349471825,130.8865537,120.844388,139.9654782,6.251851482,0.89868851,0.888471911,0.908905109,0.014448453,57.02934253,43.46372537,83.38055012,22.82414767,0.010383188,0.010383188,0.010383188,0.003756858,Still
125,9.595988975,9.559061726,9.656210201,0.021455358,0.958525349,0.957548198,0.959083947,0.000706852,0.016980468,0.002986866,0.06386043,0.016772457,0.037620964,0.031484728,0.046258536,0.00508464,0.031475108,0.027298868,0.037321347,0.005215764,189.8751863,187.7496026,191.7741082,1.672882696,0.93278478,0.929571669,0.935549372,0.003074587,85.20476784,85.20476784,85.20476784,0.186592981,0,0,0,0,Bus
243,9.820372637,9.746446796,9.854464654,0.017868969,0.289173548,0.289083122,0.289232099,5.18E-05,0.007097451,0.001727788,0.02109034,0.009357908,0.050334012,0.048146104,0.053239983,0.002295042,0.019153641,0.012523179,0.025784104,0.00937689,307.1524714,307.1516201,307.1530703,0.000479093,0.449160003,0.449055233,0.449222332,9.13E-05,50.65508758,50.65508758,50.65508758,0.658066448,0.19667171,0.19667171,0.19667171,0,Still
110,9.454633069,9.088534117,9.752976626,0.202769781,0.976689753,0.976370364,0.977262448,0.000392478,0.020506862,0.006732447,0.055379346,0.013878755,0.033231344,0.021184519,0.045384915,0.012100551,0.336350645,0.230409294,0.442291996,0.149823695,181.9040089,181.5890794,182.0910856,0.17834354,0.999854559,0.999832671,0.999884207,1.72E-05,89.75746732,89.75746732,89.75746732,0.018753759,0,0,0,0,Train
19,9.707685388,9.574811631,9.877333752,0.086014275,0.167210094,0.166861763,0.167453942,0.000263359,0.009060378,0.002736859,0.015466805,0.003268097,0.03522788,0.02344484,0.047625264,0.007781363,0.161737609,0.139262661,0.183827666,0.022284996,218.4463233,218.4456302,218.4470163,0.00098016,0.944421194,0.944402988,0.94443763,1.27E-05,89.04125155,89.04125155,89.04125155,0,0,0,0,0,Train
130,10.19372229,10.17427341,10.21544483,0.014206881,0.993356695,0.993346165,0.99336351,5.76E-06,0.007520967,0.001003954,0.013915263,0.003952434,0.036748418,0.028554552,0.046816705,0.005292818,0.032580644,0.015398709,0.083590974,0.025586447,225.4163714,225.386916,225.4458268,0.041656269,0.995549883,0.995510742,0.995597966,3.55E-05,67.2947711,67.2947711,67.2947711,1.135029554,0,0,0,0,Still
70,9.613072032,9.480837258,9.769468925,0.095295213,0.702940693,0.699214951,0.710079066,0.004738238,0.052518029,0.011764368,0.131312544,0.027649797,0.039534649,0.028503691,0.054147554,0.011164089,0.226183702,0.095395053,0.356972351,0.184963081,289.168033,281.2394425,297.0966235,11.21272022,0.886217565,0.87336284,0.897921035,0.009434912,89.74616198,89.74616198,89.74616198,0.00379478,8,8,8,0,Bus
92,9.847458608,9.613671775,9.93800639,0.042026342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.23239412,48.23239412,48.23239412,4.829448176,0,0,0,0,Still
383,10.02943254,9.553132374,10.50634809,0.357097393,0.87800013,0.874050783,0.881141838,0.00293378,0.230862465,0.044140673,1.385559184,0.339214229,0.111283603,0.03740421,0.2934751,0.122011362,0.269439593,0.269439593,0.269439593,1.31628624,276.7161752,276.0936531,277.3386972,0.880379147,0.705964974,0.703863757,0.707658062,0.001929797,89.83311587,89.83311587,89.83311587,26.50721357,0,0,0,0,Train
29,9.755402769,6.067562588,12.1612097,1.103354844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.14943896,75.14943896,75.14943896,2.971906098,47.25,47.25,47.25,0,Train
103,9.566640997,9.250642135,9.971744762,0.238807442,0.662754753,0.64886025,0.670075777,0.009085394,0.167336061,0.050839599,0.40023219,0.09987244,0.202499583,0.116033611,0.339358965,0.073412584,0.345668362,0.208565679,0.600568866,0.144089735,327.2836583,323.1125633,330.1182106,3.689110151,0.672306234,0.657973904,0.678628169,0.005982824,89.75887945,89.75887945,89.75887945,0.053983701,0,0,0,0,Bus
71,9.826285826,9.80343062,9.858805016,0.016381716,0.139801835,0.139734549,0.139869121,9.52E-05,0.001609486,0,0.003195794,0.000649838,0.017382016,0.014989599,0.018634518,0.000917511,0.00944691,0.00944691,0.00944691,0.012498217,194.7704329,193.7590986,195.5411861,0.538345641,0.990982605,0.990605453,0.991359757,0.000533374,44.29687696,44.29687696,44.29687696,0.49571731,0,0,0,0,Still
15,9.819770239,9.47432278,10.08386823,0.099945204,0.598889464,0.594042035,0.602022663,0.003020572,0.047619087,0.019471179,0.075766995,0.039807153,0.167255902,0.067869302,0.266642502,0.140553878,0.112563277,0.102951153,0.122175402,0.013593596,72.07486463,46.90970809,361.7055528,83.36661489,0.398053967,0.398053967,0.398053967,0.001330504,46.56759207,46.56759207,46.56759207,1.487858667,0,0,0,0,Still
75,9.994370234,9.97758479,10.00817104,0.009411631,0.963364517,0.963317353,0.963413927,3.58E-05,0.005973527,0.001521218,0.016017085,0.003328174,0.04107021,0.035224068,0.044021618,0.002918266,0.008552099,0.006994823,0.010109374,0.002202321,200.3445602,200.3445602,200.3445602,0.005888016,0.97147437,0.971437674,0.971530599,2.98E-05,88.33114602,88.33114602,88.33114602,15.78133567,0,0,0,0,Still
92,10.20108521,9.737231464,10.87275278,0.289066279,0.794778542,0.780868415,0.801979542,0.008932824,0.027803827,0.008566434,0.105126534,0.022684421,0.053906452,0.025928365,0.099928634,0.027650068,0.750933102,0.612207251,0.938472543,0.168521023,43.2212662,40.10645805,50.64128409,3.928309311,0.42954015,0.350476035,0.461616874,0.044120185,84.7190677,84.55259299,84.88554242,0.235430796,0,0,0,0,Car
122,10.0104131,9.385989025,10.44380088,0.179066828,0,0,0,0,0,0,0,0,0,0,0,0,0.284401212,0.284401212,0.284401212,0.015269162,208.0730891,208.0730891,208.0730891,28.62385868,0,0,0,0,64.56800717,64.56800717,64.56800717,0.435901313,0,0,0,0,Walking
91,10.02000884,6.987287129,14.52650409,1.80474904,0.284194435,0.211402921,0.362638215,0.075775917,1.86820699,0.046650273,10.58923474,2.130389742,1.653164276,0.333380227,4.324877062,1.237742393,0.596136549,0.596136549,0.596136549,0.280580418,87.30752316,80.35174057,94.26330575,9.836962076,0.654434151,0.654434151,0.654434151,0.00328052,75.8042954,75.8042954,75.8042954,1.732834414,0,0,0,0,Train
11,11.35090745,3.620630108,22.30242475,4.847868229,0.929524643,0.929524643,0.929524643,0.018677913,2.396841194,0.60631609,4.885375445,1.113059548,2.302557132,0.265603562,4.559149037,0.968336716,6.292224823,6.292224823,6.292224823,0,177.5869299,87.7284464,238.2845636,44.2613048,0.729352588,0.729352588,0.729352588,0.00586294,0,0,0,0,0,0,0,0,Walking
316,10.06597403,10.03468934,10.12885682,0.025989829,0.966716786,0.966438815,0.967141338,0.000373496,0.027017866,0.004228061,0.083207522,0.019943639,0.053972105,0.029753203,0.083867083,0.016240943,0.040636559,0.014802125,0.064572266,0.016078006,196.1648605,195.8200199,196.6177865,0.36542312,0.995603027,0.995028792,0.995899664,0.00032818,73.27590244,73.27590244,73.27590244,0.139440186,0,0,0,0,Still
32,9.922572875,7.758970766,12.62474564,0.590290945,0.714243068,0.699931479,0.728682193,0.007148894,0.134727143,0.006566731,0.480066853,0.093985832,0.135632823,0.005431804,0.489416849,0.092916623,0.63723281,0.067170482,2.790000341,0.385222508,239.5298888,228.6277159,246.6750961,3.652429468,0.957702129,0.949731043,0.96930611,0.004899965,0,0,0,0,5.94555558,5.8024273,6.1819024,0.164270928,Bus
110,9.620410189,9.22281742,10.29010268,0.333598205,0.337356015,0.326298447,0.349594789,0.009982733,0.03671925,0.006231305,0.099752427,0.022264287,0.062947638,0.03611084,0.089784437,0.037952965,0.528416031,0.256682362,0.8001497,0.38428944,233.9834819,233.9834819,233.9834819,2.394176522,0.929892012,0.925607842,0.938390408,0.004181961,89.75548995,89.75548995,89.75548995,0.011975926,24,24,24,0,Car
44,10.60455224,5.517263075,15.45274317,3.054812211,0,0,0,0,0,0,0,0,0,0,0,0,5.999542583,5.999542583,5.999542583,0.343242616,84.4074547,84.4074547,84.4074547,22.90599607,0,0,0,0,0,0,0,0,0,0,0,0,Walking
155,11.728642,7.678784308,18.40200458,3.379815073,0.999679672,0.99921537,0.999959265,0.000350399,1.339118299,0.402093139,3.190600309,0.902620131,0.930280685,0.32000643,1.614233455,0.467098311,4.065036249,2.50248915,6.896962627,1.89483541,289.7743399,148.3523604,363.3349937,122.5081745,0.927435127,0.907093662,0.952497412,0.01212916,89.70732931,89.70732931,89.70732931,0.036932486,0,0,0,0,Walking
205,10.07442112,9.510422894,10.57036082,0.292434075,0.962924291,0.962513251,0.963243969,0.000373828,0.042195525,0.006838015,0.091675801,0.021624826,0.046343484,0.021930835,0.063530145,0.012444649,0.219901621,0.118684332,0.424013128,0.114178609,213.1535864,212.7943345,213.5128382,0.508058851,0.967454265,0.967230797,0.967791755,0.000200153,89.7549249,89.7549249,89.7549249,0.00398977,0,0,0,0,Train
80,9.705576555,9.662500702,9.763927953,0.030336781,0.524783072,0.524778205,0.524787938,6.88E-06,0.008466016,0.002116099,0.017662353,0.004383449,0.047424914,0.033257108,0.059376606,0.007217919,0.125430385,0.125430385,0.125430385,0.046395174,24.03527541,23.9818169,24.08873392,0.075601752,0.206973468,0.206649674,0.207297262,0.000457914,68.33613744,68.33613744,68.33613744,2.454332466,0,0,0,0,Train
509,10.0326892,10.0326892,10.0326892,0.087097854,0.744048467,0.725273743,0.750913739,0.010868773,0.071922334,0.02190484,0.167373081,0.043293198,0.070703114,0.027911412,0.148583914,0.044840738,0.087374759,0.029755144,0.179015259,0.080235347,275.4487745,271.7982461,277.7091843,2.367661678,0.928920106,0.926753379,0.932349127,0.001731826,89.77947049,89.77947049,89.77947049,0.024470749,0,0,0,0,Walking
86,9.948193017,9.934902636,9.975236507,0.010155188,0.969320103,0.96929176,0.969345566,2.19E-05,0.006020063,0.001911251,0.011643606,0.002600596,0.03933037,0.036851179,0.041754761,0.001912213,0.020127325,0.006935072,0.029645959,0.008615174,180.6569209,180.5666164,180.7537585,0.093741956,0.999029476,0.998994462,0.999085097,3.90E-05,84.68477601,84.68477601,84.68477601,1.653037234,0,0,0,0,Still
152,10.38815642,7.114991129,15.16452391,2.412307034,0.975927499,0.972362051,0.979492947,0.005042305,1.297707429,0.198653181,2.74197149,0.663182138,0.879498744,0.171958602,2.417570568,0.602873296,4.098066783,1.642256382,6.585317252,2.822355815,177.7725126,171.8430636,187.5613047,8.540297007,0.997796745,0.991408589,0.999971767,0.002543602,89.70732931,89.70732931,89.70732931,0.036932486,0,0,0,0,Walking
7,9.965445082,6.074829883,13.59098916,2.389467296,0.928208131,0.906334673,0.942935591,0.015485621,1.436963147,0.544739206,3.177125074,0.734812758,1.394251849,0.637208657,2.491305549,0.737230229,5.617822482,3.357401195,7.878243768,3.19671844,212.6058137,201.1944109,222.259979,9.495036679,0.999468036,0.998282283,0.999998356,0.000655516,89.78763697,89.78763697,89.78763697,0,0,0,0,0,Walking
17,9.770444252,9.084165171,10.62682961,0.363276855,0.910494362,0.839229103,0.973677053,0.051559098,0.342546465,0.331782496,0.353310433,0.01522255,0.309756785,0.209361971,0.38899982,0.091667811,0.718709434,0.718709434,0.718709434,0.732724735,228.000016,89.98414194,364.9151162,127.3157298,0.782404168,0.782404168,0.782404168,0.088745088,76.76438444,76.76438444,76.76438444,3.309109197,8.641012,8.641012,8.641012,0,Car
71,9.651740417,9.499886494,9.819326796,0.098531817,0.734415124,0.72451408,0.741053513,0.007802042,0.059380101,0.019006284,0.160913751,0.031275306,0.063686289,0.053781067,0.074286306,0.008618147,0.219702859,0.071555332,0.423268856,0.129317148,293.8279457,290.3689247,298.4237314,3.623398322,0.903961225,0.90028401,0.907854524,0.002727248,89.74616198,89.74616198,89.74616198,0.00379478,8,8,8,0,Bus
32,11.00589119,6.720124256,15.46130218,2.289369499,0,0,0,0,2.12458875,0.355063248,4.720128529,1.226249047,0,0,0,0,3.947849531,3.947849531,3.947849531,2.31776682,236.7471394,210.2953095,298.5756906,24.21161194,0.970794859,0.950410062,0.980571288,0.013780892,80.1779623,80.1779623,80.1779623,0,0,0,0,0,Walking
535,9.315109459,9.161565205,9.460668792,0.090867881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75035784,58.75035784,58.75035784,1.006611253,0,0,0,0,Car
95,9.799371728,8.51992479,10.60807649,0.609313558,0.956696594,0.947449287,0.970967116,0.012537807,0.107495779,0.030819115,0.292870259,0.065912667,0.103556466,0.028103606,0.261148446,0.064314021,0.775466612,0.775466612,0.775466612,0.908420375,155.199017,153.6307897,156.8304957,0.818673721,0.966499185,0.966421242,0.966577129,0.000110229,77.84745815,77.84745815,77.84745815,0.4908441,17.4207,17.4207,17.4207,0.033895871,Car
25,9.926002325,9.803113414,10.15305986,0.113030441,0.845555888,0.83950983,0.858265521,0.007385042,0.009013841,0.001031973,0.027663129,0.005578274,0.039211587,0.034563788,0.047169021,0.005123969,0.152276259,0.059914167,0.206194887,0.080361292,44.13216882,41.17280965,47.091528,4.185165879,0.372318431,0.339997139,0.423176643,0.03299196,89.77073232,89.77073232,89.77073232,0,13.5,13.5,13.5,0,Car
59,10.44087871,6.560949061,15.82772204,3.140420731,0.9072337,0.864926236,0.936918151,0.022261932,0.910312346,0.257616003,2.749078243,0.67798083,0.912878906,0.402263144,1.537109064,0.371350403,4.48083768,3.323922545,6.568579618,1.514463363,111.6297611,108.0533836,119.8618844,5.519775005,0.819292328,0.778672004,0.845065393,0.019666771,89.7256078,89.704488,89.7467276,0.029867905,1,1,1,0,Walking
292,9.831355746,9.816834291,9.865245275,0.012113318,0.481327,0.481318096,0.481332665,4.86E-06,0.003665192,0.003665192,0.003665192,0.00130067,0.047718562,0.046522113,0.048915011,0.001692034,0.030763725,0.005475399,0.059161302,0.026977669,32.07799705,32.07726142,32.08709354,0.001990543,0.276380645,0.276367605,0.276384992,6.37E-06,0,0,0,0,1.0904151,1.0904151,1.0904151,0,Still
68,9.279694596,8.841599743,9.947551662,0.329315245,0.990033484,0.989903954,0.990163014,0.000183183,0.093371922,0.01683477,0.200973604,0.080059307,0.030854863,0.013126804,0.04148328,0.011762535,1.195296595,0.583854186,2.296815653,0.955871638,237.3059556,235.9316378,238.6802733,1.943578786,0.965135139,0.964582218,0.965844626,0.000452214,78.16004402,78.16004402,78.16004402,0.149747512,0,0,0,0,Bus
169,9.953777897,7.568552196,11.43209342,0.802215693,0.806016665,0.799533873,0.81109748,0.004961189,0.082967241,0.029922367,0.254027056,0.064780521,0.073521048,0.018695315,0.208411039,0.043602534,0.541275208,0.541275208,0.541275208,0.087942641,61.65050877,59.51936476,64.00296984,1.171475317,0.507207446,0.507207446,0.507207446,0.012359197,0,0,0,0,11.889175,11.889175,11.889175,0.836035682,Car
6,9.931562439,8.872289766,10.473393,0.250086542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.70590877,69.70590877,69.70590877,0,44.002842,44.002842,44.002842,0.176766089,Train
29,10.00056756,9.142098966,10.90978171,0.505282548,0.458578917,0.455223234,0.461059621,0.002716033,0.029425295,0.006341895,0.061364637,0.013858553,0.033701481,0.02472593,0.047387731,0.008291962,0.619799234,0.112842919,1.709778087,0.534786601,342.0891305,341.5955271,342.6903003,0.503002039,0.318304889,0.308542494,0.327084775,0.005062095,89.77580717,89.77580717,89.77580717,0.039874525,29.5,29.5,29.5,0,Car
117,9.995511969,9.505420487,10.364072,0.231934499,0.580741533,0.580741533,0.580741533,0.002795958,0.022640469,0.01935149,0.029173469,0.003210077,0.025401111,0.015728441,0.04198007,0.005347004,0.25796567,0.25796567,0.25796567,0.082268799,240.2573136,238.0884529,242.1316931,1.232560567,0.924077769,0.922605438,0.925901917,0.001676164,73.21609241,72.6673489,73.76483592,0.776040512,8.300288,8.300288,8.300288,1.216622472,Car
193,9.833139281,9.816993115,9.865194142,0.009397437,0.48119327,0.481187006,0.481197882,2.82E-06,0.003042979,0.002731872,0.003665192,0.000538852,0.049063892,0.048021936,0.050105847,0.001473548,0.012181133,0.012181133,0.012181133,0.011388438,32.08800879,32.08734909,32.08832765,0.000242793,0.27642741,0.276412808,0.276440621,1.36E-05,0,0,0,0,1.0904151,1.0904151,1.0904151,0,Still
72,9.665270901,9.501016278,9.865741835,0.102102514,0.769566512,0.75637319,0.797806835,0.017198847,0.166838973,0.011766239,0.890492907,0.177334441,0.089010287,0.041144119,0.129915667,0.044358051,0.185560355,0.111661707,0.360990425,0.118305459,283.2690947,241.6639847,310.9852865,27.89549733,0.714243551,0.709233387,0.725509928,0.005732765,89.76311448,89.76311448,89.76311448,0.005790903,0,0,0,0,Bus
142,9.787299497,7.590134568,11.9057561,0.849623097,0.723931367,0.723931367,0.723931367,0.039885616,0.103903832,0.053603208,0.154204456,0.071135825,0.539858357,0.539858357,0.539858357,0.015274848,0.32492281,0.32492281,0.32492281,0.44818949,361.2575736,361.2575736,361.2575736,0.273831038,0.712679297,0.712679297,0.712679297,0.015373083,80.99830871,80.99830871,80.99830871,1.25992727,6.4543357,6.4543357,6.4543357,0.115852729,Bus
54,9.371301513,7.816872581,10.25099366,0.632227599,0.679421324,0.649639393,0.697267928,0.018012657,0.115017088,0.033306515,0.305672619,0.070417788,0.053243892,0.040700708,0.065237378,0.010736818,0.609651221,0.377801113,0.734531504,0.200987688,349.1753197,341.083971,361.9126038,11.16452071,0.69745582,0.691474708,0.707626041,0.005102896,86.77948302,86.77948302,86.77948302,0,8,8,8,0,Bus
184,10.21550882,8.133348116,17.4765833,1.403080322,0.750122603,0.727304421,0.910490948,0.048332897,2.179689763,0.001221731,6.374234953,3.006217229,0.04802093,0.047710102,0.048331758,0.000439577,0.012831602,0.012831602,0.012831602,0.006989396,189.5680137,114.0864186,204.690822,32.96799701,0.972814945,0.945649044,0.991874652,0.019443198,73.01197796,73.01197796,73.01197796,14.02209562,0.002294826,0.002294826,0.002294826,0,Car
83,10.05121899,8.986082805,10.86504321,0.460350898,0.996845159,0.995149556,0.997488937,0.000803563,0.081914389,0.023969542,0.33900087,0.069388467,0.048800948,0.020180664,0.088138836,0.026118532,0.606652948,0.169832781,1.407786389,0.694748448,321.8174233,321.5680442,322.2692556,0.392001046,0.99314909,0.989590043,0.99411417,0.001634232,89.77214229,89.77214229,89.77214229,0.041008203,0,0,0,0,Train
276,10.17248709,10.15630072,10.19234427,0.010166638,0.990576977,0.990557505,0.990590863,1.74E-05,0.00811641,0.001675551,0.02973357,0.004979714,0.03579317,0.028847717,0.042919343,0.00443164,0.026688602,0.018832903,0.036036244,0.00850676,227.7151072,227.7076624,227.7249895,0.00648462,0.991366593,0.991353418,0.991385196,1.17E-05,84.74534379,84.74534379,84.74534379,1.981853289,0,0,0,0,Train
104,9.843619369,9.800865297,9.8699202,0.017112394,0.15252897,0.15252897,0.15252897,0.000354998,0.001928163,0.001065265,0.003840866,0.000719759,0.015981679,0.014331668,0.018109496,0.000929708,0.040167654,0.03504046,0.045294849,0.007250948,221.9465283,221.6168133,222.2608484,0.214870284,0.934772849,0.934772849,0.934772849,0.001629932,0,0,0,0,0,0,0,0,Still
14,10.09763038,4.92386663,20.09711979,3.688695301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.13328524,71.13328524,71.13328524,4.033586696,2.236068,2.236068,2.236068,0,Walking
29,9.854120319,9.766974711,9.910713042,0.026447157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.79810223,41.79810223,41.79810223,0.811517088,0,0,0,0,Still
20,9.73790192,8.484175229,11.03332479,0.491871641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.93768951,65.93768951,65.93768951,0.415176896,47,47,47,0,Train
151,9.83119497,8.978217338,10.8180063,0.430751301,0.481243481,0.478179735,0.484307226,0.00433279,0.029801253,0.009101623,0.052974823,0.011547761,0.05589256,0.028002477,0.110715781,0.026428247,0.529756733,0.268069463,0.791444002,0.370081685,145.4567506,142.1649997,149.9425531,2.169332892,0.942797763,0.940149232,0.945446294,0.003745589,83.33807048,83.33807048,83.33807048,1.206334075,14.341184,14.341184,14.341184,2.338932455,Car
257,10.16935901,10.13697993,10.19994157,0.021227806,0.990620422,0.990583113,0.990670202,3.03E-05,0.007482255,0.002417928,0.013798485,0.003186399,0.034882895,0.025522782,0.043735503,0.005976298,0.028617282,0.01395386,0.045450261,0.01294813,227.7906707,227.7782798,227.8001554,0.011223656,0.99134615,0.991303297,0.991409216,3.82E-05,89.73569143,89.73569143,89.73569143,0.003197528,0,0,0,0,Train
18,9.793211667,9.051002631,10.41666513,0.37293323,0.872914621,0.872914621,0.872914621,0.002917215,0.030374924,0.019351491,0.039256116,0.00958369,0.028651812,0.007755242,0.045756797,0.010708537,0.243881714,0.243881714,0.243881714,0.09286866,123.1226103,122.1013909,124.4804174,0.625890799,0.867078101,0.864483614,0.869672588,0.003669159,78.14285062,78.14285062,78.14285062,1.268880133,16.34732,16.34732,16.34732,0,Car
224,10.82798856,5.231352364,21.50920156,5.039059155,0.937054903,0.911251428,0.952964481,0.014396481,1.099914004,0.275259205,2.935355745,0.713220006,1.117749762,0.283362906,2.604930132,0.757256399,4.315891567,3.389832576,5.241950558,1.309645184,185.7463787,181.001937,193.5767098,5.472633491,0.983673108,0.980547648,0.986435995,0.002267272,89.74729318,89.74729318,89.74729318,0.036932486,1.25,1.25,1.25,0,Walking
50,9.755709341,7.955384543,11.14804078,0.641640676,0.575660408,0.570551249,0.580769568,0.007225443,0.067099045,0.036624033,0.104678157,0.022824373,0.049205031,0.014875608,0.17591383,0.042607333,0.39103695,0.228569834,0.470884582,0.110137209,123.6585688,120.5257104,127.0433941,2.490706965,0.852512757,0.851454798,0.854520299,0.001739426,84.74282855,84.74282855,84.74282855,2.069550669,14.648552,14.648552,14.648552,0.27491251,Car
36,10.85420313,10.76327596,10.94513029,0.128590427,0.969972992,0.92477711,0.999953911,0.033152169,0.292258849,0.216040678,0.358748955,0.040346874,0.268255918,0.177655688,0.429907205,0.140334944,0.728045067,0.728045067,0.728045067,1.108099021,190.4659623,53.17001821,327.7619064,194.1657862,0.436089583,0.394299555,0.4697761,0.026408313,89.78144242,89.78144242,89.78144242,0.019147179,10.25,10.25,10.25,0,Bus
7,10.07050745,9.947481147,10.20417699,0.048777901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.62727528,28.62727528,28.62727528,7.481742052,0,0,0,0,Still
109,9.923956984,9.785982554,10.03700766,0.081651604,0.731075412,0.717955765,0.747403931,0.010459656,0.008509845,0.00149318,0.031539652,0.007270624,0.038741944,0.036851179,0.042401591,0.002219045,0.392444125,0.392444125,0.392444125,0.076877348,47.97079355,44.70649898,51.23508811,4.616409644,0.391427685,0.360306178,0.457418069,0.02651275,86.29810946,83.13582736,89.46039157,4.472142239,8,8,8,0,Car
10,10.07113281,4.140895951,27.21855813,6.042141567,0.978004279,0.966382184,0.983619078,0.007960713,1.487823558,0.132928102,3.964672718,1.026979049,1.310251359,0.167919463,2.417321899,0.909804501,7.36268942,7.127822352,7.493717332,0.203854635,306.8491984,302.5484805,309.6434956,3.044197914,0.809424406,0.726719903,0.858741292,0.055354216,89.77834348,89.77834348,89.77834348,0.011399913,0,0,0,0,Walking
